Województwo zameldowania na pobyt stały,Nazwisko aktualne,Liczba
DOLNOŚLĄSKIE,KRAKOWIAK,267
DOLNOŚLĄSKIE,KWIECIŃSKI,267
DOLNOŚLĄSKIE,GORCZYCA,266
DOLNOŚLĄSKIE,ŻYŁA,266
DOLNOŚLĄSKIE,MISIEWICZ,265
DOLNOŚLĄSKIE,GROBELNY,264
DOLNOŚLĄSKIE,JAGIEŁŁO,263
DOLNOŚLĄSKIE,MAŚLANKA,263
DOLNOŚLĄSKIE,PRZYBYŁA,263
DOLNOŚLĄSKIE,ZAGÓRSKI,263
DOLNOŚLĄSKIE,CZYŻEWSKI,262
DOLNOŚLĄSKIE,KOWALCZUK,262
DOLNOŚLĄSKIE,MOTYKA,262
DOLNOŚLĄSKIE,RYŚ,262
DOLNOŚLĄSKIE,KASZUBA,261
DOLNOŚLĄSKIE,FRANCZAK,260
DOLNOŚLĄSKIE,KUC,259
DOLNOŚLĄSKIE,PYTEL,259
DOLNOŚLĄSKIE,SIEDLECKI,259
DOLNOŚLĄSKIE,SMOLEŃ,259
DOLNOŚLĄSKIE,WOLAŃSKI,259
DOLNOŚLĄSKIE,WYSOCZAŃSKI,259
DOLNOŚLĄSKIE,ŁUKASZEWSKI,258
DOLNOŚLĄSKIE,MROZIK,258
DOLNOŚLĄSKIE,STOLARCZYK,258
DOLNOŚLĄSKIE,SZEWCZUK,258
DOLNOŚLĄSKIE,ŚLĘZAK,258
DOLNOŚLĄSKIE,KOSTECKI,257
DOLNOŚLĄSKIE,MATUSZAK,257
DOLNOŚLĄSKIE,PIWOWARCZYK,257
DOLNOŚLĄSKIE,RYBICKI,257
DOLNOŚLĄSKIE,TUROWSKI,257
DOLNOŚLĄSKIE,WIŚNIOWSKI,257
DOLNOŚLĄSKIE,BANASIAK,256
DOLNOŚLĄSKIE,FILIP,256
DOLNOŚLĄSKIE,GRZEGORCZYK,256
DOLNOŚLĄSKIE,ŚWIERCZYŃSKI,255
DOLNOŚLĄSKIE,JANKOWIAK,254
DOLNOŚLĄSKIE,WYPYCH,254
DOLNOŚLĄSKIE,ANTCZAK,253
DOLNOŚLĄSKIE,CEBULA,253
DOLNOŚLĄSKIE,GĄSIOROWSKI,253
DOLNOŚLĄSKIE,SZYSZKA,253
DOLNOŚLĄSKIE,BOŻEK,252
DOLNOŚLĄSKIE,CHMIELOWSKI,252
DOLNOŚLĄSKIE,FRĄCKOWIAK,252
DOLNOŚLĄSKIE,SŁAWIŃSKI,252
DOLNOŚLĄSKIE,CZERNIAWSKI,251
DOLNOŚLĄSKIE,KWAŚNIEWSKI,251
DOLNOŚLĄSKIE,WDOWIAK,251
DOLNOŚLĄSKIE,PAWELEC,250
DOLNOŚLĄSKIE,DRZEWIECKI,249
DOLNOŚLĄSKIE,KOZAKIEWICZ,249
DOLNOŚLĄSKIE,RZEPECKI,249
DOLNOŚLĄSKIE,MIŚKIEWICZ,248
DOLNOŚLĄSKIE,PILARSKI,248
DOLNOŚLĄSKIE,RUSIN,248
DOLNOŚLĄSKIE,SZACHNIEWICZ,248
DOLNOŚLĄSKIE,PIETRUSZKA,247
DOLNOŚLĄSKIE,GACEK,246
DOLNOŚLĄSKIE,GŁOGOWSKI,246
DOLNOŚLĄSKIE,JANIEC,246
DOLNOŚLĄSKIE,KOSOWSKI,246
DOLNOŚLĄSKIE,WACH,246
DOLNOŚLĄSKIE,WARCHOŁ,246
DOLNOŚLĄSKIE,WĘGLARZ,246
DOLNOŚLĄSKIE,SOKÓŁ,245
DOLNOŚLĄSKIE,SZUBA,245
DOLNOŚLĄSKIE,BIAŁAS,244
DOLNOŚLĄSKIE,DZIKOWSKI,244
DOLNOŚLĄSKIE,JUSZCZYK,244
DOLNOŚLĄSKIE,OZGA,243
DOLNOŚLĄSKIE,OŻÓG,243
DOLNOŚLĄSKIE,KACZMARSKI,242
DOLNOŚLĄSKIE,ZBOROWSKI,242
DOLNOŚLĄSKIE,BRODA,241
DOLNOŚLĄSKIE,PAWŁOWICZ,241
DOLNOŚLĄSKIE,SOBIERAJ,241
DOLNOŚLĄSKIE,BUCZYŃSKI,240
DOLNOŚLĄSKIE,FILIPEK,240
DOLNOŚLĄSKIE,MIKULSKI,240
DOLNOŚLĄSKIE,MOSKAL,240
DOLNOŚLĄSKIE,ROBAK,240
DOLNOŚLĄSKIE,SKÓRA,240
DOLNOŚLĄSKIE,WAJDA,240
DOLNOŚLĄSKIE,BUDZIŃSKI,239
DOLNOŚLĄSKIE,DUDZIK,239
DOLNOŚLĄSKIE,JURCZAK,239
DOLNOŚLĄSKIE,KULIŃSKI,239
DOLNOŚLĄSKIE,MICHAŁEK,239
DOLNOŚLĄSKIE,SOBOŃ,239
DOLNOŚLĄSKIE,STANISŁAWSKI,239
DOLNOŚLĄSKIE,BŁASZCZAK,238
DOLNOŚLĄSKIE,LORENC,238
DOLNOŚLĄSKIE,ŚLIWKA,238
DOLNOŚLĄSKIE,FURMAN,237
DOLNOŚLĄSKIE,JAKUBIAK,237
DOLNOŚLĄSKIE,TROJAN,237
DOLNOŚLĄSKIE,DĘBICKI,236
DOLNOŚLĄSKIE,DRĄG,236
DOLNOŚLĄSKIE,DROZDEK,236
DOLNOŚLĄSKIE,DUBIEL,236
DOLNOŚLĄSKIE,STACHOWSKI,236
DOLNOŚLĄSKIE,ADAMEK,235
DOLNOŚLĄSKIE,KMIEĆ,235
DOLNOŚLĄSKIE,MALISZEWSKI,235
DOLNOŚLĄSKIE,SOBAŃSKI,235
DOLNOŚLĄSKIE,BALICKI,234
DOLNOŚLĄSKIE,GALIK,234
DOLNOŚLĄSKIE,GUZIK,234
DOLNOŚLĄSKIE,KAWECKI,234
DOLNOŚLĄSKIE,LESIAK,234
DOLNOŚLĄSKIE,SZYMKOWIAK,234
DOLNOŚLĄSKIE,TRELA,234
DOLNOŚLĄSKIE,GRYGIEL,233
DOLNOŚLĄSKIE,KACZYŃSKI,233
DOLNOŚLĄSKIE,RUDZKI,233
DOLNOŚLĄSKIE,MACIĄG,232
DOLNOŚLĄSKIE,PIOTROWICZ,232
DOLNOŚLĄSKIE,BOGACZ,231
DOLNOŚLĄSKIE,GRUDZIŃSKI,231
DOLNOŚLĄSKIE,JAGIELSKI,231
DOLNOŚLĄSKIE,KAWAŁKO,231
DOLNOŚLĄSKIE,PAWLICKI,231
DOLNOŚLĄSKIE,KARAŚ,230
DOLNOŚLĄSKIE,FIJAŁKOWSKI,229
DOLNOŚLĄSKIE,FLOREK,229
DOLNOŚLĄSKIE,GWÓŹDŹ,228
DOLNOŚLĄSKIE,IWAŃSKI,228
DOLNOŚLĄSKIE,PRUS,228
DOLNOŚLĄSKIE,KACPRZAK,227
DOLNOŚLĄSKIE,KWIATEK,227
DOLNOŚLĄSKIE,ŁACH,227
DOLNOŚLĄSKIE,SOBOTA,227
DOLNOŚLĄSKIE,KARPOWICZ,226
DOLNOŚLĄSKIE,BUCZKOWSKI,225
DOLNOŚLĄSKIE,FALKOWSKI,225
DOLNOŚLĄSKIE,SKORUPA,225
DOLNOŚLĄSKIE,STASZEWSKI,225
DOLNOŚLĄSKIE,SZOT,225
DOLNOŚLĄSKIE,TERLECKI,225
DOLNOŚLĄSKIE,ZWOLIŃSKI,225
DOLNOŚLĄSKIE,BASZAK,224
DOLNOŚLĄSKIE,KEMPA,224
DOLNOŚLĄSKIE,LISTWAN,224
DOLNOŚLĄSKIE,GANCARZ,223
DOLNOŚLĄSKIE,KIEŁBASA,223
DOLNOŚLĄSKIE,STANEK,223
DOLNOŚLĄSKIE,BABIARZ,222
DOLNOŚLĄSKIE,KOZIŃSKI,222
DOLNOŚLĄSKIE,BIELSKI,221
DOLNOŚLĄSKIE,KUŹMA,221
DOLNOŚLĄSKIE,MARCHEWKA,221
DOLNOŚLĄSKIE,MROCZKOWSKI,221
DOLNOŚLĄSKIE,JANCZAK,220
DOLNOŚLĄSKIE,KOPROWSKI,220
DOLNOŚLĄSKIE,LENART,220
DOLNOŚLĄSKIE,MUZYKA,220
DOLNOŚLĄSKIE,SZCZUREK,220
DOLNOŚLĄSKIE,ZIMNY,220
DOLNOŚLĄSKIE,BORYS,219
DOLNOŚLĄSKIE,KRYNICKI,219
DOLNOŚLĄSKIE,MROCZEK,219
DOLNOŚLĄSKIE,PIWOWARSKI,219
DOLNOŚLĄSKIE,STOLARSKI,219
DOLNOŚLĄSKIE,WĄSOWICZ,219
DOLNOŚLĄSKIE,BOGUSZ,218
DOLNOŚLĄSKIE,CHODOROWSKI,218
DOLNOŚLĄSKIE,KOLASA,218
DOLNOŚLĄSKIE,KRUKOWSKI,218
DOLNOŚLĄSKIE,SKORUPSKI,218
DOLNOŚLĄSKIE,ALEKSANDROWICZ,217
DOLNOŚLĄSKIE,GŁADYSZ,217
DOLNOŚLĄSKIE,GOŁĘBIEWSKI,217
DOLNOŚLĄSKIE,SOŁTYSIAK,217
DOLNOŚLĄSKIE,FEDOROWICZ,216
DOLNOŚLĄSKIE,GRZESIK,216
DOLNOŚLĄSKIE,MAKUCH,216
DOLNOŚLĄSKIE,DRABIK,215
DOLNOŚLĄSKIE,KRASOWSKI,215
DOLNOŚLĄSKIE,OLECH,215
DOLNOŚLĄSKIE,SUDOŁ,215
DOLNOŚLĄSKIE,SZUSZKIEWICZ,215
DOLNOŚLĄSKIE,TKACZ,215
DOLNOŚLĄSKIE,WALIGÓRA,215
DOLNOŚLĄSKIE,BIAŁOWĄS,214
DOLNOŚLĄSKIE,GOŁDYN,214
DOLNOŚLĄSKIE,PAWLUS,214
DOLNOŚLĄSKIE,SCHMIDT,214
DOLNOŚLĄSKIE,WŁODARSKI,214
DOLNOŚLĄSKIE,GARBACZ,213
DOLNOŚLĄSKIE,MROZEK,213
DOLNOŚLĄSKIE,POPIEL,213
DOLNOŚLĄSKIE,CHOLEWA,212
DOLNOŚLĄSKIE,FLORCZAK,212
DOLNOŚLĄSKIE,ŁUKASZEWICZ,212
DOLNOŚLĄSKIE,RATAJCZYK,212
DOLNOŚLĄSKIE,ROMAN,212
DOLNOŚLĄSKIE,ZABOROWSKI,212
DOLNOŚLĄSKIE,ŁAWNICZAK,211
DOLNOŚLĄSKIE,MIELCAREK,211
DOLNOŚLĄSKIE,PEŁKA,211
DOLNOŚLĄSKIE,ROSA,211
DOLNOŚLĄSKIE,WIELGUS,211
DOLNOŚLĄSKIE,FLIS,210
DOLNOŚLĄSKIE,IWANOWSKI,210
DOLNOŚLĄSKIE,KROCZAK,210
DOLNOŚLĄSKIE,PASEK,210
DOLNOŚLĄSKIE,URBAŃCZYK,210
DOLNOŚLĄSKIE,ADAMUS,209
DOLNOŚLĄSKIE,CHMIELOWIEC,209
DOLNOŚLĄSKIE,JAMRÓZ,209
DOLNOŚLĄSKIE,BIEŃ,208
DOLNOŚLĄSKIE,STAROŃ,208
DOLNOŚLĄSKIE,ŚWIDER,208
DOLNOŚLĄSKIE,GARBOWSKI,207
DOLNOŚLĄSKIE,LOREK,207
DOLNOŚLĄSKIE,PISKORZ,207
DOLNOŚLĄSKIE,BIEL,206
DOLNOŚLĄSKIE,JAROS,206
DOLNOŚLĄSKIE,KOPACZ,206
DOLNOŚLĄSKIE,MACHOWSKI,206
DOLNOŚLĄSKIE,PUCHALSKI,206
DOLNOŚLĄSKIE,RYBA,206
DOLNOŚLĄSKIE,TARKA,206
DOLNOŚLĄSKIE,WIĘCEK,206
DOLNOŚLĄSKIE,ZIEMBA,206
DOLNOŚLĄSKIE,KAWALEC,205
DOLNOŚLĄSKIE,LIPSKI,205
DOLNOŚLĄSKIE,PIECHOTA,205
DOLNOŚLĄSKIE,RUDZIŃSKI,205
DOLNOŚLĄSKIE,STACHOWICZ,205
DOLNOŚLĄSKIE,STASZAK,205
DOLNOŚLĄSKIE,WINNICKI,205
DOLNOŚLĄSKIE,DOMINIAK,204
DOLNOŚLĄSKIE,BOBOWSKI,203
DOLNOŚLĄSKIE,FUŁAWKA,203
DOLNOŚLĄSKIE,GRZYWACZ,203
DOLNOŚLĄSKIE,KĘDZIA,203
DOLNOŚLĄSKIE,ZIOMEK,203
DOLNOŚLĄSKIE,BEREZOWSKI,202
DOLNOŚLĄSKIE,MICHALCZYK,202
DOLNOŚLĄSKIE,NOWACZYK,202
DOLNOŚLĄSKIE,RATAJ,202
DOLNOŚLĄSKIE,SZNAJDER,202
DOLNOŚLĄSKIE,CICHOSZ,201
DOLNOŚLĄSKIE,GOLEC,201
DOLNOŚLĄSKIE,KITA,201
DOLNOŚLĄSKIE,PORĘBSKI,201
DOLNOŚLĄSKIE,RACZKOWSKI,201
DOLNOŚLĄSKIE,SZYMANEK,201
DOLNOŚLĄSKIE,ZALESKI,201
DOLNOŚLĄSKIE,JACKOWSKI,200
DOLNOŚLĄSKIE,KŁAK,200
DOLNOŚLĄSKIE,PŁONKA,200
DOLNOŚLĄSKIE,SZELIGA,200
DOLNOŚLĄSKIE,WYSZYŃSKI,200
DOLNOŚLĄSKIE,CISEK,199
DOLNOŚLĄSKIE,GÓRNICKI,199
DOLNOŚLĄSKIE,KĘDZIOR,199
DOLNOŚLĄSKIE,KILIAN,199
DOLNOŚLĄSKIE,MĄCZKA,199
DOLNOŚLĄSKIE,PIWOWAR,199
DOLNOŚLĄSKIE,STARCZEWSKI,199
DOLNOŚLĄSKIE,TOPOLSKI,199
DOLNOŚLĄSKIE,WÓJCIAK,199
DOLNOŚLĄSKIE,BOCZULA,198
DOLNOŚLĄSKIE,BURDZY,198
DOLNOŚLĄSKIE,OKOŃ,198
DOLNOŚLĄSKIE,OLSZAK,198
DOLNOŚLĄSKIE,ZIĘTEK,198
DOLNOŚLĄSKIE,BOCHEŃSKI,197
DOLNOŚLĄSKIE,CHROBAK,197
DOLNOŚLĄSKIE,GAŁUSZKA,197
DOLNOŚLĄSKIE,KRUCZEK,197
DOLNOŚLĄSKIE,MAJDA,197
DOLNOŚLĄSKIE,MOLENDA,197
DOLNOŚLĄSKIE,SKOWRONEK,197
DOLNOŚLĄSKIE,ŚMIGIELSKI,197
DOLNOŚLĄSKIE,TOKARCZYK,197
DOLNOŚLĄSKIE,BALCERZAK,196
DOLNOŚLĄSKIE,BOCZAR,196
DOLNOŚLĄSKIE,DUDZIŃSKI,196
DOLNOŚLĄSKIE,GŁĄB,196
DOLNOŚLĄSKIE,KLUSKA,196
DOLNOŚLĄSKIE,KRAKOWSKI,196
DOLNOŚLĄSKIE,RADECKI,196
DOLNOŚLĄSKIE,BISKUP,195
DOLNOŚLĄSKIE,BŁOŃSKI,195
DOLNOŚLĄSKIE,DUSZA,195
DOLNOŚLĄSKIE,GRUSZECKI,195
DOLNOŚLĄSKIE,KLIMAS,195
DOLNOŚLĄSKIE,KUŹMIŃSKI,195
DOLNOŚLĄSKIE,LIPKA,195
DOLNOŚLĄSKIE,SULIKOWSKI,195
DOLNOŚLĄSKIE,GUT,194
DOLNOŚLĄSKIE,KNAPIK,194
DOLNOŚLĄSKIE,KUNICKI,194
DOLNOŚLĄSKIE,MROZIŃSKI,194
DOLNOŚLĄSKIE,OGRODNIK,194
DOLNOŚLĄSKIE,OLCZYK,194
DOLNOŚLĄSKIE,OPALIŃSKI,194
DOLNOŚLĄSKIE,SKALSKI,194
DOLNOŚLĄSKIE,SUŁKOWSKI,194
DOLNOŚLĄSKIE,TĘCZA,194
DOLNOŚLĄSKIE,TOBIASZ,194
DOLNOŚLĄSKIE,ADAMCZAK,193
DOLNOŚLĄSKIE,BANASIK,193
DOLNOŚLĄSKIE,KRZAK,193
DOLNOŚLĄSKIE,KUPIEC,193
DOLNOŚLĄSKIE,SKOTNICKI,193
DOLNOŚLĄSKIE,STUDZIŃSKI,193
DOLNOŚLĄSKIE,FILA,192
DOLNOŚLĄSKIE,KOPCZYŃSKI,192
DOLNOŚLĄSKIE,RODAK,192
DOLNOŚLĄSKIE,SEKUŁA,192
DOLNOŚLĄSKIE,CZARNOTA,191
DOLNOŚLĄSKIE,JURCZYK,191
DOLNOŚLĄSKIE,WERNER,191
DOLNOŚLĄSKIE,ZDANOWICZ,191
DOLNOŚLĄSKIE,ANIOŁ,190
DOLNOŚLĄSKIE,BIEŃKOWSKI,190
DOLNOŚLĄSKIE,DUDZIC,190
DOLNOŚLĄSKIE,HERBUT,190
DOLNOŚLĄSKIE,MARCINKIEWICZ,190
DOLNOŚLĄSKIE,PUCHAŁA,190
DOLNOŚLĄSKIE,ANDRZEJCZAK,189
DOLNOŚLĄSKIE,KRET,189
DOLNOŚLĄSKIE,MIKUŁA,189
DOLNOŚLĄSKIE,PIEKARZ,189
DOLNOŚLĄSKIE,FURTAK,188
DOLNOŚLĄSKIE,KORCZAK,188
DOLNOŚLĄSKIE,SZCZOTKA,188
DOLNOŚLĄSKIE,KUŁAKOWSKI,187
DOLNOŚLĄSKIE,KUSIAK,187
DOLNOŚLĄSKIE,KUŹNIAR,187
DOLNOŚLĄSKIE,MIREK,187
DOLNOŚLĄSKIE,STOKŁOSA,187
DOLNOŚLĄSKIE,ŚWIĄTKOWSKI,187
DOLNOŚLĄSKIE,FIGIEL,186
DOLNOŚLĄSKIE,GRODZKI,186
DOLNOŚLĄSKIE,KASPERSKI,186
DOLNOŚLĄSKIE,BACZYŃSKI,185
DOLNOŚLĄSKIE,CZUBA,185
DOLNOŚLĄSKIE,KLOC,185
DOLNOŚLĄSKIE,KOTWICA,185
DOLNOŚLĄSKIE,NIŻYŃSKI,185
DOLNOŚLĄSKIE,SAMBORSKI,185
DOLNOŚLĄSKIE,SMOLAREK,185
DOLNOŚLĄSKIE,BATOR,184
DOLNOŚLĄSKIE,BUGAJSKI,184
DOLNOŚLĄSKIE,DROŻDŻ,184
DOLNOŚLĄSKIE,FĄFARA,184
DOLNOŚLĄSKIE,KONDRACKI,184
DOLNOŚLĄSKIE,PIRÓG,184
DOLNOŚLĄSKIE,SZAFRAN,184
DOLNOŚLĄSKIE,WNĘK,184
DOLNOŚLĄSKIE,ZAWIŚLAK,184
DOLNOŚLĄSKIE,GAŁĄZKA,183
DOLNOŚLĄSKIE,ŚPIEWAK,183
DOLNOŚLĄSKIE,DOLATA,182
DOLNOŚLĄSKIE,ZIENKIEWICZ,182
DOLNOŚLĄSKIE,BIAŁKOWSKI,181
DOLNOŚLĄSKIE,BŁASZKIEWICZ,181
DOLNOŚLĄSKIE,JEDYNAK,181
DOLNOŚLĄSKIE,KRAUS,181
DOLNOŚLĄSKIE,PILCH,181
DOLNOŚLĄSKIE,PRZYBYŁ,181
DOLNOŚLĄSKIE,RODZIEWICZ,181
DOLNOŚLĄSKIE,SUCHODOLSKI,181
DOLNOŚLĄSKIE,BARTNIK,180
DOLNOŚLĄSKIE,BERNAT,180
DOLNOŚLĄSKIE,CZAPLA,180
DOLNOŚLĄSKIE,CZAPLIŃSKI,180
DOLNOŚLĄSKIE,JARZĄBEK,180
DOLNOŚLĄSKIE,KĘPA,180
DOLNOŚLĄSKIE,KOCHANOWSKI,180
DOLNOŚLĄSKIE,LEWIŃSKI,180
DOLNOŚLĄSKIE,PISZCZEK,180
DOLNOŚLĄSKIE,POŹNIAK,180
DOLNOŚLĄSKIE,PROKOPOWICZ,180
DOLNOŚLĄSKIE,WARZECHA,180
DOLNOŚLĄSKIE,WOJTKOWIAK,180
DOLNOŚLĄSKIE,KALISZ,179
DOLNOŚLĄSKIE,MILCZAREK,179
DOLNOŚLĄSKIE,ADAMIAK,178
DOLNOŚLĄSKIE,CISOWSKI,178
DOLNOŚLĄSKIE,FILIPOWICZ,178
DOLNOŚLĄSKIE,FORYŚ,178
DOLNOŚLĄSKIE,HUTNIK,178
DOLNOŚLĄSKIE,JAKUBCZYK,178
DOLNOŚLĄSKIE,KRUPIŃSKI,178
DOLNOŚLĄSKIE,ŁATA,178
DOLNOŚLĄSKIE,MICKIEWICZ,178
DOLNOŚLĄSKIE,OLCZAK,178
DOLNOŚLĄSKIE,SIDOR,178
DOLNOŚLĄSKIE,GOŁĄBEK,177
DOLNOŚLĄSKIE,KUKLA,177
DOLNOŚLĄSKIE,MALCZEWSKI,177
DOLNOŚLĄSKIE,PIÓRKOWSKI,177
DOLNOŚLĄSKIE,BŁAŻEJEWSKI,176
DOLNOŚLĄSKIE,BOBROWSKI,176
DOLNOŚLĄSKIE,DWOJAK,176
DOLNOŚLĄSKIE,GAJEK,176
DOLNOŚLĄSKIE,GÓRAK,176
DOLNOŚLĄSKIE,KRASZEWSKI,176
DOLNOŚLĄSKIE,KULPA,176
DOLNOŚLĄSKIE,MAĆKÓW,176
DOLNOŚLĄSKIE,PIERZCHAŁA,176
DOLNOŚLĄSKIE,RUCIŃSKI,176
DOLNOŚLĄSKIE,SITEK,176
DOLNOŚLĄSKIE,SZEWC,176
DOLNOŚLĄSKIE,GOLA,175
DOLNOŚLĄSKIE,KAPUSTA,175
DOLNOŚLĄSKIE,KOTOWSKI,175
DOLNOŚLĄSKIE,LIZAK,175
DOLNOŚLĄSKIE,ŁUŻNY,175
DOLNOŚLĄSKIE,NIEMCZYK,175
DOLNOŚLĄSKIE,SZPILA,175
DOLNOŚLĄSKIE,ZATORSKI,175
DOLNOŚLĄSKIE,JARZĄB,174
DOLNOŚLĄSKIE,MĄDRY,174
DOLNOŚLĄSKIE,PACYNA,174
DOLNOŚLĄSKIE,PANKIEWICZ,174
DOLNOŚLĄSKIE,BĄKOWSKI,173
DOLNOŚLĄSKIE,GLIŃSKI,173
DOLNOŚLĄSKIE,KRUPSKI,173
DOLNOŚLĄSKIE,NOSAL,173
DOLNOŚLĄSKIE,OLSZOWY,173
DOLNOŚLĄSKIE,PACZKOWSKI,173
DOLNOŚLĄSKIE,SZUMSKI,173
DOLNOŚLĄSKIE,BĘBEN,172
DOLNOŚLĄSKIE,BUCZAK,172
DOLNOŚLĄSKIE,GAZDA,172
DOLNOŚLĄSKIE,JACH,172
DOLNOŚLĄSKIE,KOZYRA,172
DOLNOŚLĄSKIE,MASTALERZ,172
DOLNOŚLĄSKIE,MATCZAK,172
DOLNOŚLĄSKIE,MICHNIEWICZ,172
DOLNOŚLĄSKIE,SOLECKI,172
DOLNOŚLĄSKIE,STACHÓW,172
DOLNOŚLĄSKIE,SZCZĘŚNIAK,172
DOLNOŚLĄSKIE,SZYMANOWSKI,172
DOLNOŚLĄSKIE,BAR,171
DOLNOŚLĄSKIE,DUSZYŃSKI,171
DOLNOŚLĄSKIE,FRĄTCZAK,171
DOLNOŚLĄSKIE,KACZKOWSKI,171
DOLNOŚLĄSKIE,KOŁODYŃSKI,171
DOLNOŚLĄSKIE,NYKIEL,171
DOLNOŚLĄSKIE,PAWLUK,171
DOLNOŚLĄSKIE,ROZMUS,171
DOLNOŚLĄSKIE,RYBCZYŃSKI,171
DOLNOŚLĄSKIE,SZAFRANIEC,171
DOLNOŚLĄSKIE,SZAREK,171
DOLNOŚLĄSKIE,BOROŃ,170
DOLNOŚLĄSKIE,BUGAJ,170
DOLNOŚLĄSKIE,JÓZEFOWICZ,170
DOLNOŚLĄSKIE,JURASZEK,170
DOLNOŚLĄSKIE,KNAP,170
DOLNOŚLĄSKIE,KOPER,170
DOLNOŚLĄSKIE,KUCHTA,170
DOLNOŚLĄSKIE,MAJERSKI,170
DOLNOŚLĄSKIE,MATUSIK,170
DOLNOŚLĄSKIE,MILLER,170
DOLNOŚLĄSKIE,MIŚ,170
DOLNOŚLĄSKIE,MOTYL,170
DOLNOŚLĄSKIE,RADWAŃSKI,170
DOLNOŚLĄSKIE,SZEREMETA,170
DOLNOŚLĄSKIE,BASIŃSKI,169
DOLNOŚLĄSKIE,KĄDZIOŁKA,169
DOLNOŚLĄSKIE,LIPIEC,169
DOLNOŚLĄSKIE,ŁABA,169
DOLNOŚLĄSKIE,SŁOTA,169
DOLNOŚLĄSKIE,TARNAWSKI,169
DOLNOŚLĄSKIE,TOROŃCZAK,169
DOLNOŚLĄSKIE,BRZEZICKI,168
DOLNOŚLĄSKIE,CIELECKI,168
DOLNOŚLĄSKIE,ĆWIK,168
DOLNOŚLĄSKIE,KOŚCIELNY,168
DOLNOŚLĄSKIE,MAŃKOWSKI,168
DOLNOŚLĄSKIE,MISZTAL,168
DOLNOŚLĄSKIE,PIWKO,168
DOLNOŚLĄSKIE,WACHOWSKI,168
DOLNOŚLĄSKIE,WOJTASZEK,168
DOLNOŚLĄSKIE,ABRAMOWICZ,167
DOLNOŚLĄSKIE,GAJ,167
DOLNOŚLĄSKIE,JASKÓLSKI,167
DOLNOŚLĄSKIE,JĘDRZEJCZAK,167
DOLNOŚLĄSKIE,KOMAR,167
DOLNOŚLĄSKIE,KONEFAŁ,167
DOLNOŚLĄSKIE,MIKOŁAJEWSKI,166
DOLNOŚLĄSKIE,NAPIERAŁA,166
DOLNOŚLĄSKIE,WALASZCZYK,166
DOLNOŚLĄSKIE,WĄS,166
DOLNOŚLĄSKIE,WOŹNICA,166
DOLNOŚLĄSKIE,BAJOR,165
DOLNOŚLĄSKIE,BIEGAŃSKI,165
DOLNOŚLĄSKIE,JANIA,165
DOLNOŚLĄSKIE,KALITA,165
DOLNOŚLĄSKIE,KLICH,165
DOLNOŚLĄSKIE,KWAŚNY,165
DOLNOŚLĄSKIE,MIZERA,165
DOLNOŚLĄSKIE,POŁEĆ,165
DOLNOŚLĄSKIE,RZEPA,165
DOLNOŚLĄSKIE,STAWIARSKI,165
DOLNOŚLĄSKIE,TOMASIK,165
DOLNOŚLĄSKIE,ZĄBEK,165
DOLNOŚLĄSKIE,KOŁODZIEJSKI,164
DOLNOŚLĄSKIE,KOZA,164
DOLNOŚLĄSKIE,LUBCZYŃSKI,164
DOLNOŚLĄSKIE,DRZAZGA,163
DOLNOŚLĄSKIE,FORNAL,163
DOLNOŚLĄSKIE,FUDALI,163
DOLNOŚLĄSKIE,GABRYŚ,163
DOLNOŚLĄSKIE,GRZYBEK,163
DOLNOŚLĄSKIE,KALIŃSKI,163
DOLNOŚLĄSKIE,KUŁAGA,163
DOLNOŚLĄSKIE,ŁABUDA,163
DOLNOŚLĄSKIE,OSOWSKI,163
DOLNOŚLĄSKIE,PILARCZYK,163
DOLNOŚLĄSKIE,STACHURA,163
DOLNOŚLĄSKIE,WOJEWODA,163
DOLNOŚLĄSKIE,CHRUŚCIEL,162
DOLNOŚLĄSKIE,KAZIMIERCZAK,162
DOLNOŚLĄSKIE,KUPCZYK,162
DOLNOŚLĄSKIE,ROSZAK,162
DOLNOŚLĄSKIE,BARTOSIEWICZ,161
DOLNOŚLĄSKIE,BARTOSZEWICZ,161
DOLNOŚLĄSKIE,BIAŁECKI,161
DOLNOŚLĄSKIE,KOSIOR,161
DOLNOŚLĄSKIE,KOSMALA,161
DOLNOŚLĄSKIE,KOZERA,161
DOLNOŚLĄSKIE,SARNA,161
DOLNOŚLĄSKIE,ŻEBROWSKI,161
DOLNOŚLĄSKIE,FIGURA,160
DOLNOŚLĄSKIE,GUZ,160
DOLNOŚLĄSKIE,JANKIEWICZ,160
DOLNOŚLĄSKIE,KIELAR,160
DOLNOŚLĄSKIE,PAWLACZEK,160
DOLNOŚLĄSKIE,RADZISZEWSKI,160
DOLNOŚLĄSKIE,SOJKA,160
DOLNOŚLĄSKIE,ŚWIĘCICKI,160
DOLNOŚLĄSKIE,CHRZAN,159
DOLNOŚLĄSKIE,GĄSIOREK,159
DOLNOŚLĄSKIE,KOCH,159
DOLNOŚLĄSKIE,KWAŚNIK,159
DOLNOŚLĄSKIE,MAŁOLEPSZY,159
DOLNOŚLĄSKIE,PIĘTA,159
DOLNOŚLĄSKIE,ŚWIRSKI,159
DOLNOŚLĄSKIE,GŁÓD,158
DOLNOŚLĄSKIE,IZDEBSKI,158
DOLNOŚLĄSKIE,KANIEWSKI,158
DOLNOŚLĄSKIE,KOCIK,158
DOLNOŚLĄSKIE,ROKICKI,158
