Województwo zameldowania na pobyt stały,Nazwisko aktualne,Liczba
DOLNOŚLĄSKIE,ZARĘBA,280
DOLNOŚLĄSKIE,GRZEGORCZYK,279
DOLNOŚLĄSKIE,MROZIK,279
DOLNOŚLĄSKIE,BANASIAK,278
DOLNOŚLĄSKIE,ROJEK,278
DOLNOŚLĄSKIE,BRODA,277
DOLNOŚLĄSKIE,STAŃCZYK,277
DOLNOŚLĄSKIE,BURY,276
DOLNOŚLĄSKIE,GŁOGOWSKA,274
DOLNOŚLĄSKIE,PYTEL,274
DOLNOŚLĄSKIE,SIEDLECKA,274
DOLNOŚLĄSKIE,SZCZERBA,274
DOLNOŚLĄSKIE,BERNACKA,273
DOLNOŚLĄSKIE,WOJTAS,273
DOLNOŚLĄSKIE,BALICKA,272
DOLNOŚLĄSKIE,CZEKAJ,272
DOLNOŚLĄSKIE,DRZEWIECKA,272
DOLNOŚLĄSKIE,PAWELEC,272
DOLNOŚLĄSKIE,SZKUDLAREK,272
DOLNOŚLĄSKIE,TRZCIŃSKA,272
DOLNOŚLĄSKIE,KUC,271
DOLNOŚLĄSKIE,WDOWIAK,271
DOLNOŚLĄSKIE,LENART,270
DOLNOŚLĄSKIE,ŁOZIŃSKA,270
DOLNOŚLĄSKIE,ANTCZAK,269
DOLNOŚLĄSKIE,PAKUŁA,269
DOLNOŚLĄSKIE,RZEPECKA,269
DOLNOŚLĄSKIE,ŚLĘZAK,269
DOLNOŚLĄSKIE,RYŚ,268
DOLNOŚLĄSKIE,WYPYCH,268
DOLNOŚLĄSKIE,LORENC,266
DOLNOŚLĄSKIE,WOŚ,266
DOLNOŚLĄSKIE,JURCZAK,265
DOLNOŚLĄSKIE,KACZMARSKA,265
DOLNOŚLĄSKIE,MIŚKIEWICZ,265
DOLNOŚLĄSKIE,STADNIK,265
DOLNOŚLĄSKIE,WACH,265
DOLNOŚLĄSKIE,KAWA,264
DOLNOŚLĄSKIE,RYBICKA,264
DOLNOŚLĄSKIE,STANISŁAWSKA,264
DOLNOŚLĄSKIE,SZYSZKA,264
DOLNOŚLĄSKIE,BOŻEK,263
DOLNOŚLĄSKIE,MOSKAL,263
DOLNOŚLĄSKIE,RAJCZAKOWSKA,263
DOLNOŚLĄSKIE,SZACHNIEWICZ,263
DOLNOŚLĄSKIE,ZBOROWSKA,263
DOLNOŚLĄSKIE,GROBELNA,262
DOLNOŚLĄSKIE,JANKOWIAK,262
DOLNOŚLĄSKIE,KUŹMA,262
DOLNOŚLĄSKIE,MUZYKA,262
DOLNOŚLĄSKIE,PRZYBYSZ,262
DOLNOŚLĄSKIE,SOKÓŁ,262
DOLNOŚLĄSKIE,CHMIELOWSKA,261
DOLNOŚLĄSKIE,GOŁĄB,261
DOLNOŚLĄSKIE,JUSZCZYK,261
DOLNOŚLĄSKIE,KĘDZIORA,261
DOLNOŚLĄSKIE,PIECH,260
DOLNOŚLĄSKIE,GŁADYSZ,259
DOLNOŚLĄSKIE,ALEKSANDROWICZ,258
DOLNOŚLĄSKIE,DZIUBA,258
DOLNOŚLĄSKIE,MICHAŁEK,258
DOLNOŚLĄSKIE,PIETRUSZKA,258
DOLNOŚLĄSKIE,SZOT,258
DOLNOŚLĄSKIE,BUDZIŃSKA,257
DOLNOŚLĄSKIE,MALISZEWSKA,257
DOLNOŚLĄSKIE,SOBIERAJ,257
DOLNOŚLĄSKIE,WARCHOŁ,257
DOLNOŚLĄSKIE,KWAŚNIEWSKA,256
DOLNOŚLĄSKIE,MATUSZAK,256
DOLNOŚLĄSKIE,MISIEWICZ,255
DOLNOŚLĄSKIE,MOTYKA,255
DOLNOŚLĄSKIE,BIAŁAS,254
DOLNOŚLĄSKIE,FIJAŁKOWSKA,254
DOLNOŚLĄSKIE,FRĄCKOWIAK,254
DOLNOŚLĄSKIE,FRĄCZEK,254
DOLNOŚLĄSKIE,GRUDZIŃSKA,254
DOLNOŚLĄSKIE,JANIEC,254
DOLNOŚLĄSKIE,KOWALCZUK,254
DOLNOŚLĄSKIE,PIWOWARCZYK,254
DOLNOŚLĄSKIE,ROBAK,253
DOLNOŚLĄSKIE,TRELA,253
DOLNOŚLĄSKIE,CHUDY,252
DOLNOŚLĄSKIE,SMOLEŃ,252
DOLNOŚLĄSKIE,SZYMKOWIAK,252
DOLNOŚLĄSKIE,JAKUBIAK,251
DOLNOŚLĄSKIE,OZGA,250
DOLNOŚLĄSKIE,BOGACZ,249
DOLNOŚLĄSKIE,MROCZKOWSKA,249
DOLNOŚLĄSKIE,FRANCZAK,248
DOLNOŚLĄSKIE,SKÓRA,248
DOLNOŚLĄSKIE,ZWOLIŃSKA,248
DOLNOŚLĄSKIE,BUCZYŃSKA,247
DOLNOŚLĄSKIE,DUDZIK,247
DOLNOŚLĄSKIE,GALIK,247
DOLNOŚLĄSKIE,GWÓŹDŹ,247
DOLNOŚLĄSKIE,BEREZOWSKA,245
DOLNOŚLĄSKIE,KOSOWSKA,245
DOLNOŚLĄSKIE,PASEK,245
DOLNOŚLĄSKIE,SZUBA,245
DOLNOŚLĄSKIE,DZIKOWSKA,244
DOLNOŚLĄSKIE,KACZYŃSKA,244
DOLNOŚLĄSKIE,KMIEĆ,244
DOLNOŚLĄSKIE,KWIATEK,244
DOLNOŚLĄSKIE,WĄSOWICZ,244
DOLNOŚLĄSKIE,BŁASZCZAK,243
DOLNOŚLĄSKIE,GUZIK,243
DOLNOŚLĄSKIE,ŁUKASZEWSKA,243
DOLNOŚLĄSKIE,RATAJCZYK,243
DOLNOŚLĄSKIE,SOBAŃSKA,243
DOLNOŚLĄSKIE,BORYS,242
DOLNOŚLĄSKIE,MAŚLANKA,242
DOLNOŚLĄSKIE,PAWLICKA,242
DOLNOŚLĄSKIE,SOŁTYSIAK,242
DOLNOŚLĄSKIE,TKACZ,242
DOLNOŚLĄSKIE,FILIPEK,241
DOLNOŚLĄSKIE,JAGIELSKA,241
DOLNOŚLĄSKIE,MARCHEWKA,241
DOLNOŚLĄSKIE,RUDZKA,241
DOLNOŚLĄSKIE,GACEK,240
DOLNOŚLĄSKIE,KAWALEC,240
DOLNOŚLĄSKIE,PEŁKA,240
DOLNOŚLĄSKIE,SKALSKA,240
DOLNOŚLĄSKIE,STASZAK,240
DOLNOŚLĄSKIE,WYSZYŃSKA,240
DOLNOŚLĄSKIE,ADAMEK,239
DOLNOŚLĄSKIE,IWAŃSKA,239
DOLNOŚLĄSKIE,KAWECKA,239
DOLNOŚLĄSKIE,STACHOWSKA,239
DOLNOŚLĄSKIE,ADAMUS,238
DOLNOŚLĄSKIE,FLORCZAK,238
DOLNOŚLĄSKIE,GŁĄB,238
DOLNOŚLĄSKIE,KĘDZIA,238
DOLNOŚLĄSKIE,BUCZKOWSKA,237
DOLNOŚLĄSKIE,KARPOWICZ,237
DOLNOŚLĄSKIE,ŁAWNICZAK,237
DOLNOŚLĄSKIE,SZEWCZUK,237
DOLNOŚLĄSKIE,DĘBICKA,236
DOLNOŚLĄSKIE,GRZESIK,236
DOLNOŚLĄSKIE,JANCZAK,236
DOLNOŚLĄSKIE,WAJDA,236
DOLNOŚLĄSKIE,DRABIK,235
DOLNOŚLĄSKIE,WŁODARSKA,235
DOLNOŚLĄSKIE,CEBULA,234
DOLNOŚLĄSKIE,FALKOWSKA,234
DOLNOŚLĄSKIE,KAWAŁKO,234
DOLNOŚLĄSKIE,SOBOŃ,234
DOLNOŚLĄSKIE,TROJAN,234
DOLNOŚLĄSKIE,WALIGÓRA,234
DOLNOŚLĄSKIE,FLOREK,233
DOLNOŚLĄSKIE,KULIŃSKA,233
DOLNOŚLĄSKIE,SUDOŁ,233
DOLNOŚLĄSKIE,ŻYŁA,233
DOLNOŚLĄSKIE,DUBIEL,232
DOLNOŚLĄSKIE,GARBOWSKA,232
DOLNOŚLĄSKIE,KOPACZ,232
DOLNOŚLĄSKIE,KOZIŃSKA,232
DOLNOŚLĄSKIE,LIPSKA,232
DOLNOŚLĄSKIE,NOWACZYK,232
DOLNOŚLĄSKIE,ZALESKA,232
DOLNOŚLĄSKIE,FURMAN,231
DOLNOŚLĄSKIE,GRYGIEL,231
DOLNOŚLĄSKIE,SUŁKOWSKA,231
DOLNOŚLĄSKIE,ZIEMBA,231
DOLNOŚLĄSKIE,LOREK,230
DOLNOŚLĄSKIE,PILCH,230
DOLNOŚLĄSKIE,WINNICKA,230
DOLNOŚLĄSKIE,BANASIK,229
DOLNOŚLĄSKIE,KRASOWSKA,229
DOLNOŚLĄSKIE,LESIAK,229
DOLNOŚLĄSKIE,ZABOROWSKA,229
DOLNOŚLĄSKIE,KARAŚ,228
DOLNOŚLĄSKIE,KRYNICKA,228
DOLNOŚLĄSKIE,MAKUCH,228
DOLNOŚLĄSKIE,ROSA,228
DOLNOŚLĄSKIE,SZUSZKIEWICZ,228
DOLNOŚLĄSKIE,ŚLIWKA,228
DOLNOŚLĄSKIE,WĘGLARZ,228
DOLNOŚLĄSKIE,BOGUSZ,227
DOLNOŚLĄSKIE,FLIS,227
DOLNOŚLĄSKIE,KALISZ,227
DOLNOŚLĄSKIE,URBAŃCZYK,227
DOLNOŚLĄSKIE,CICHA,226
DOLNOŚLĄSKIE,KRUKOWSKA,226
DOLNOŚLĄSKIE,TERLECKA,226
DOLNOŚLĄSKIE,BACZYŃSKA,225
DOLNOŚLĄSKIE,DROZDEK,225
DOLNOŚLĄSKIE,GOLEC,225
DOLNOŚLĄSKIE,MACIĄG,225
DOLNOŚLĄSKIE,WOLNA,225
DOLNOŚLĄSKIE,BIAŁA,223
DOLNOŚLĄSKIE,KITA,223
DOLNOŚLĄSKIE,LISTWAN,223
DOLNOŚLĄSKIE,ROMAN,223
DOLNOŚLĄSKIE,STASZEWSKA,223
DOLNOŚLĄSKIE,ŚPIEWAK,223
DOLNOŚLĄSKIE,BIEŃ,222
DOLNOŚLĄSKIE,CHODOROWSKA,222
DOLNOŚLĄSKIE,KOLASA,222
DOLNOŚLĄSKIE,KORCZAK,222
DOLNOŚLĄSKIE,MROCZEK,222
DOLNOŚLĄSKIE,TARKA,222
DOLNOŚLĄSKIE,ZIĘTEK,222
DOLNOŚLĄSKIE,DUDZIŃSKA,221
DOLNOŚLĄSKIE,KĘDZIOR,221
DOLNOŚLĄSKIE,PUCHALSKA,221
DOLNOŚLĄSKIE,ANIOŁ,220
DOLNOŚLĄSKIE,BIEL,220
DOLNOŚLĄSKIE,RACZKOWSKA,220
DOLNOŚLĄSKIE,SZELIGA,220
DOLNOŚLĄSKIE,BĄKOWSKA,219
DOLNOŚLĄSKIE,KUPIEC,219
DOLNOŚLĄSKIE,MĄCZKA,219
DOLNOŚLĄSKIE,MIELCAREK,219
DOLNOŚLĄSKIE,SKORUPA,219
DOLNOŚLĄSKIE,BASZAK,218
DOLNOŚLĄSKIE,KRUPIŃSKA,218
DOLNOŚLĄSKIE,PIÓRKOWSKA,218
DOLNOŚLĄSKIE,GAŁUSZKA,217
DOLNOŚLĄSKIE,GRZYWACZ,217
DOLNOŚLĄSKIE,ŚMIGIELSKA,217
DOLNOŚLĄSKIE,BABIARZ,216
DOLNOŚLĄSKIE,GANCARZ,216
DOLNOŚLĄSKIE,KĘPA,216
DOLNOŚLĄSKIE,PRZYBYŁ,216
DOLNOŚLĄSKIE,ZIOMEK,216
DOLNOŚLĄSKIE,FORYŚ,215
DOLNOŚLĄSKIE,GARBACZ,215
DOLNOŚLĄSKIE,OLCZYK,215
DOLNOŚLĄSKIE,SOBOTA,215
DOLNOŚLĄSKIE,BIAŁKOWSKA,214
DOLNOŚLĄSKIE,BISKUP,214
DOLNOŚLĄSKIE,FURTAK,214
DOLNOŚLĄSKIE,MOLENDA,214
DOLNOŚLĄSKIE,STACHOWICZ,214
DOLNOŚLĄSKIE,GOŁĘBIEWSKA,213
DOLNOŚLĄSKIE,GRUSZECKA,213
DOLNOŚLĄSKIE,KNAPIK,213
DOLNOŚLĄSKIE,KONDRACKA,213
DOLNOŚLĄSKIE,KUNICKA,213
DOLNOŚLĄSKIE,ŁACH,213
DOLNOŚLĄSKIE,ADAMCZAK,212
DOLNOŚLĄSKIE,ANDRZEJCZAK,212
DOLNOŚLĄSKIE,FEDOROWICZ,212
DOLNOŚLĄSKIE,JAROS,212
DOLNOŚLĄSKIE,PIWOWARSKA,212
DOLNOŚLĄSKIE,POPIEL,212
DOLNOŚLĄSKIE,TOKARCZYK,212
DOLNOŚLĄSKIE,WÓJCIAK,212
DOLNOŚLĄSKIE,DRĄG,211
DOLNOŚLĄSKIE,MICHALCZYK,211
DOLNOŚLĄSKIE,OPALIŃSKA,211
DOLNOŚLĄSKIE,SKORUPSKA,211
DOLNOŚLĄSKIE,STANEK,211
DOLNOŚLĄSKIE,CHOLEWA,210
DOLNOŚLĄSKIE,GÓRNICKA,210
DOLNOŚLĄSKIE,JACKOWSKA,210
DOLNOŚLĄSKIE,OŻÓG,210
DOLNOŚLĄSKIE,RATAJ,210
DOLNOŚLĄSKIE,WIELGUS,210
DOLNOŚLĄSKIE,KOPCZYŃSKA,209
DOLNOŚLĄSKIE,KROCZAK,209
DOLNOŚLĄSKIE,WIĘCEK,209
DOLNOŚLĄSKIE,KŁAK,208
DOLNOŚLĄSKIE,KRAKOWSKA,208
DOLNOŚLĄSKIE,ŁUKASZEWICZ,208
DOLNOŚLĄSKIE,TĘCZA,208
DOLNOŚLĄSKIE,WERNER,208
DOLNOŚLĄSKIE,DOMINIAK,207
DOLNOŚLĄSKIE,DUSZA,207
DOLNOŚLĄSKIE,KEMPA,207
DOLNOŚLĄSKIE,TOPOLSKA,207
DOLNOŚLĄSKIE,BIELSKA,206
DOLNOŚLĄSKIE,GOŁDYN,206
DOLNOŚLĄSKIE,JAKUBCZYK,206
DOLNOŚLĄSKIE,PIEKARZ,206
DOLNOŚLĄSKIE,RUCIŃSKA,206
DOLNOŚLĄSKIE,SOLECKA,206
DOLNOŚLĄSKIE,STUDZIŃSKA,206
DOLNOŚLĄSKIE,ŚWIDER,206
DOLNOŚLĄSKIE,BŁOŃSKA,205
DOLNOŚLĄSKIE,CHMIELOWIEC,205
DOLNOŚLĄSKIE,JACH,205
DOLNOŚLĄSKIE,JAMRÓZ,205
DOLNOŚLĄSKIE,KIEŁBASA,205
DOLNOŚLĄSKIE,RODAK,205
DOLNOŚLĄSKIE,STOLARSKA,205
DOLNOŚLĄSKIE,CZARNA,204
DOLNOŚLĄSKIE,MROZEK,204
DOLNOŚLĄSKIE,PILARCZYK,204
DOLNOŚLĄSKIE,PISKORZ,204
DOLNOŚLĄSKIE,PIWOWAR,204
DOLNOŚLĄSKIE,BALCERZAK,203
DOLNOŚLĄSKIE,FILIPOWICZ,203
DOLNOŚLĄSKIE,KOSMALA,203
DOLNOŚLĄSKIE,KUŁAKOWSKA,203
DOLNOŚLĄSKIE,STACHURA,203
DOLNOŚLĄSKIE,ZATORSKA,203
DOLNOŚLĄSKIE,ZAWIŚLAK,203
DOLNOŚLĄSKIE,BOBOWSKA,202
DOLNOŚLĄSKIE,BURDZY,202
DOLNOŚLĄSKIE,HERBUT,202
DOLNOŚLĄSKIE,KILIAN,202
DOLNOŚLĄSKIE,MAJERSKA,202
DOLNOŚLĄSKIE,PUCHAŁA,202
DOLNOŚLĄSKIE,RUDZIŃSKA,202
DOLNOŚLĄSKIE,STAROŃ,202
DOLNOŚLĄSKIE,SULIKOWSKA,202
DOLNOŚLĄSKIE,BIEŃKOWSKA,201
DOLNOŚLĄSKIE,KOCHANOWSKA,201
DOLNOŚLĄSKIE,KOTOWSKA,201
DOLNOŚLĄSKIE,PRUS,201
DOLNOŚLĄSKIE,BOCHEŃSKA,200
DOLNOŚLĄSKIE,CICHOSZ,200
DOLNOŚLĄSKIE,GĄSIOREK,200
DOLNOŚLĄSKIE,KUSIAK,200
DOLNOŚLĄSKIE,MAĆKÓW,200
DOLNOŚLĄSKIE,MISZTAL,200
DOLNOŚLĄSKIE,SZYMANEK,200
DOLNOŚLĄSKIE,LIPKA,199
DOLNOŚLĄSKIE,MACHOWSKA,199
DOLNOŚLĄSKIE,MAJDA,199
DOLNOŚLĄSKIE,PAWLUS,199
DOLNOŚLĄSKIE,PŁONKA,199
DOLNOŚLĄSKIE,RYBCZYŃSKA,199
DOLNOŚLĄSKIE,KOTWICA,198
DOLNOŚLĄSKIE,RADWAŃSKA,198
DOLNOŚLĄSKIE,RYBA,198
DOLNOŚLĄSKIE,MIKUŁA,197
DOLNOŚLĄSKIE,PIECHOTA,197
DOLNOŚLĄSKIE,POŹNIAK,197
DOLNOŚLĄSKIE,SAMBORSKA,197
DOLNOŚLĄSKIE,STARCZEWSKA,197
DOLNOŚLĄSKIE,ŚWIĄTKOWSKA,197
DOLNOŚLĄSKIE,TARNAWSKA,197
DOLNOŚLĄSKIE,KOPROWSKA,196
DOLNOŚLĄSKIE,LIZAK,196
DOLNOŚLĄSKIE,MARCINKIEWICZ,196
DOLNOŚLĄSKIE,OGRODNIK,196
DOLNOŚLĄSKIE,PACZKOWSKA,196
DOLNOŚLĄSKIE,PORĘBSKA,196
DOLNOŚLĄSKIE,RADECKA,196
DOLNOŚLĄSKIE,ZIMNA,196
DOLNOŚLĄSKIE,BIAŁOWĄS,195
DOLNOŚLĄSKIE,CHROBAK,195
DOLNOŚLĄSKIE,IWANOWSKA,195
DOLNOŚLĄSKIE,KUŹMIŃSKA,195
DOLNOŚLĄSKIE,WOJTKOWIAK,195
DOLNOŚLĄSKIE,CZAPLA,194
DOLNOŚLĄSKIE,GLIŃSKA,194
DOLNOŚLĄSKIE,GUT,194
DOLNOŚLĄSKIE,KLIMAS,194
DOLNOŚLĄSKIE,BERNAT,193
DOLNOŚLĄSKIE,GRZYBEK,193
DOLNOŚLĄSKIE,LIPIEC,193
DOLNOŚLĄSKIE,MILCZAREK,193
DOLNOŚLĄSKIE,MILLER,193
DOLNOŚLĄSKIE,OLSZAK,193
DOLNOŚLĄSKIE,PANKIEWICZ,193
DOLNOŚLĄSKIE,PAWLUK,193
DOLNOŚLĄSKIE,PIRÓG,193
DOLNOŚLĄSKIE,SKOWRONEK,193
DOLNOŚLĄSKIE,SZAFRAN,193
DOLNOŚLĄSKIE,BUCZAK,192
DOLNOŚLĄSKIE,KASPERSKA,192
DOLNOŚLĄSKIE,KOŁODZIEJSKA,192
DOLNOŚLĄSKIE,SZCZUREK,192
DOLNOŚLĄSKIE,ZIENKIEWICZ,192
DOLNOŚLĄSKIE,BOCZAR,191
DOLNOŚLĄSKIE,GAJ,191
DOLNOŚLĄSKIE,JURASZEK,191
DOLNOŚLĄSKIE,KALIŃSKA,191
DOLNOŚLĄSKIE,KLOC,191
DOLNOŚLĄSKIE,MIREK,191
DOLNOŚLĄSKIE,NIEMCZYK,191
DOLNOŚLĄSKIE,NIŻYŃSKA,191
DOLNOŚLĄSKIE,SMOLAK,191
DOLNOŚLĄSKIE,BATOR,190
DOLNOŚLĄSKIE,CISEK,190
DOLNOŚLĄSKIE,GAŁĄZKA,190
DOLNOŚLĄSKIE,JARZĄBEK,190
DOLNOŚLĄSKIE,KANIEWSKA,190
DOLNOŚLĄSKIE,KRUCZEK,190
DOLNOŚLĄSKIE,MARCINOWSKA,190
DOLNOŚLĄSKIE,OLECH,190
DOLNOŚLĄSKIE,SŁABICKA,190
DOLNOŚLĄSKIE,ŻEBROWSKA,190
DOLNOŚLĄSKIE,CZUBA,189
DOLNOŚLĄSKIE,KOZYRA,189
DOLNOŚLĄSKIE,SZNAJDER,189
DOLNOŚLĄSKIE,WOŹNICA,189
DOLNOŚLĄSKIE,GÓRAK,188
DOLNOŚLĄSKIE,KOCH,188
DOLNOŚLĄSKIE,KOPER,188
DOLNOŚLĄSKIE,OKOŃ,188
DOLNOŚLĄSKIE,SUCHODOLSKA,188
DOLNOŚLĄSKIE,ŚWIĘCICKA,188
DOLNOŚLĄSKIE,ADAMIAK,187
DOLNOŚLĄSKIE,GRZEŚKOWIAK,187
DOLNOŚLĄSKIE,KONEFAŁ,187
DOLNOŚLĄSKIE,KUŹNIAR,187
DOLNOŚLĄSKIE,MICKIEWICZ,187
DOLNOŚLĄSKIE,HERMAN,186
DOLNOŚLĄSKIE,PIETKIEWICZ,186
DOLNOŚLĄSKIE,WARZECHA,186
DOLNOŚLĄSKIE,DOLATA,185
DOLNOŚLĄSKIE,DUTKIEWICZ,185
DOLNOŚLĄSKIE,FUŁAWKA,185
DOLNOŚLĄSKIE,KOTOWICZ,185
DOLNOŚLĄSKIE,KUCHTA,185
DOLNOŚLĄSKIE,RODZIEWICZ,185
DOLNOŚLĄSKIE,SEKUŁA,185
DOLNOŚLĄSKIE,SITEK,185
DOLNOŚLĄSKIE,SZYMANOWSKA,185
DOLNOŚLĄSKIE,KRET,184
DOLNOŚLĄSKIE,KUPCZYK,184
DOLNOŚLĄSKIE,PIERZCHAŁA,184
DOLNOŚLĄSKIE,SZEWC,184
DOLNOŚLĄSKIE,TOBIASZ,184
DOLNOŚLĄSKIE,BUGAJSKA,183
DOLNOŚLĄSKIE,GRODZKA,183
DOLNOŚLĄSKIE,SZUBERT,183
DOLNOŚLĄSKIE,TOMALA,183
DOLNOŚLĄSKIE,BAJOR,182
DOLNOŚLĄSKIE,BANASZAK,182
DOLNOŚLĄSKIE,BOBROWSKA,182
DOLNOŚLĄSKIE,CZARNOTA,182
DOLNOŚLĄSKIE,DUSZYŃSKA,182
DOLNOŚLĄSKIE,IZDEBSKA,182
DOLNOŚLĄSKIE,KACPRZAK,182
DOLNOŚLĄSKIE,KLUSKA,182
DOLNOŚLĄSKIE,ROZMUS,182
DOLNOŚLĄSKIE,SŁOBODZIAN,182
DOLNOŚLĄSKIE,SUSKA,182
DOLNOŚLĄSKIE,SZAREK,182
DOLNOŚLĄSKIE,BARTNIK,181
DOLNOŚLĄSKIE,BOGDAŃSKA,181
DOLNOŚLĄSKIE,JURCZYK,181
DOLNOŚLĄSKIE,KACZKOWSKA,181
DOLNOŚLĄSKIE,KULIKOWSKA,181
DOLNOŚLĄSKIE,ŁUŻNA,181
DOLNOŚLĄSKIE,MROZIŃSKA,181
DOLNOŚLĄSKIE,OSOWSKA,181
DOLNOŚLĄSKIE,WASZKIEWICZ,181
DOLNOŚLĄSKIE,KAZIMIERCZAK,180
DOLNOŚLĄSKIE,KOS,180
DOLNOŚLĄSKIE,KRASZEWSKA,180
DOLNOŚLĄSKIE,SZUMSKA,180
DOLNOŚLĄSKIE,ABRAMOWICZ,179
DOLNOŚLĄSKIE,CIELECKA,179
DOLNOŚLĄSKIE,KAWKA,179
DOLNOŚLĄSKIE,LEWIŃSKA,179
DOLNOŚLĄSKIE,STACHÓW,179
DOLNOŚLĄSKIE,STOKŁOSA,179
DOLNOŚLĄSKIE,CISOWSKA,178
DOLNOŚLĄSKIE,JASKÓLSKA,178
DOLNOŚLĄSKIE,KRZAK,178
DOLNOŚLĄSKIE,ŁATA,178
DOLNOŚLĄSKIE,PISZCZEK,178
DOLNOŚLĄSKIE,SŁOTA,178
DOLNOŚLĄSKIE,ŚWIDZIŃSKA,178
DOLNOŚLĄSKIE,TOMASIK,178
DOLNOŚLĄSKIE,ZDUNEK,178
DOLNOŚLĄSKIE,BARTOSIEWICZ,177
DOLNOŚLĄSKIE,FILA,177
DOLNOŚLĄSKIE,JARZĄB,177
DOLNOŚLĄSKIE,SZPILA,177
DOLNOŚLĄSKIE,BĘBEN,176
DOLNOŚLĄSKIE,KULPA,176
DOLNOŚLĄSKIE,MAGIERA,176
DOLNOŚLĄSKIE,OLCZAK,176
DOLNOŚLĄSKIE,RAKOCZY,176
DOLNOŚLĄSKIE,ROSZAK,176
DOLNOŚLĄSKIE,SMOLAREK,176
DOLNOŚLĄSKIE,BASIŃSKA,175
DOLNOŚLĄSKIE,FRĄTCZAK,175
DOLNOŚLĄSKIE,PAWLACZEK,175
DOLNOŚLĄSKIE,ĆWIK,174
DOLNOŚLĄSKIE,GAZDA,174
DOLNOŚLĄSKIE,KOCIK,174
DOLNOŚLĄSKIE,KUKLA,174
DOLNOŚLĄSKIE,MASTALERZ,174
DOLNOŚLĄSKIE,WACHOWIAK,174
DOLNOŚLĄSKIE,DROŻDŻ,173
DOLNOŚLĄSKIE,GIERCZAK,173
DOLNOŚLĄSKIE,HUTNIK,173
DOLNOŚLĄSKIE,JEDYNAK,173
DOLNOŚLĄSKIE,KAŹMIERSKA,173
DOLNOŚLĄSKIE,MOROZ,173
DOLNOŚLĄSKIE,SZAFRANIEC,173
DOLNOŚLĄSKIE,DĘBOWSKA,172
DOLNOŚLĄSKIE,MAJCHROWSKA,172
DOLNOŚLĄSKIE,SOJKA,172
DOLNOŚLĄSKIE,WACHOWSKA,172
DOLNOŚLĄSKIE,CHRUŚCIEL,171
DOLNOŚLĄSKIE,JADACH,171
DOLNOŚLĄSKIE,KRAUS,171
DOLNOŚLĄSKIE,LANGE,171
DOLNOŚLĄSKIE,MÜLLER,171
DOLNOŚLĄSKIE,SZCZOTKA,171
DOLNOŚLĄSKIE,WALASZCZYK,171
DOLNOŚLĄSKIE,ZAWISZA,171
DOLNOŚLĄSKIE,BIEGAŃSKA,170
DOLNOŚLĄSKIE,FORNAL,170
DOLNOŚLĄSKIE,GUTOWSKA,170
DOLNOŚLĄSKIE,JĘDRZEJCZAK,170
DOLNOŚLĄSKIE,KĄDZIOŁKA,170
DOLNOŚLĄSKIE,KOŁODYŃSKA,170
DOLNOŚLĄSKIE,MATUSIK,170
DOLNOŚLĄSKIE,NAPIERAŁA,170
DOLNOŚLĄSKIE,RAJCA,170
DOLNOŚLĄSKIE,SIDOR,170
DOLNOŚLĄSKIE,STAWIARSKA,170
DOLNOŚLĄSKIE,ZĄBEK,170
DOLNOŚLĄSKIE,ZDANOWICZ,170
DOLNOŚLĄSKIE,ANTKOWIAK,169
DOLNOŚLĄSKIE,BŁASZKIEWICZ,169
DOLNOŚLĄSKIE,KLIMOWICZ,169
DOLNOŚLĄSKIE,ŁUKOMSKA,169
DOLNOŚLĄSKIE,PIĘTA,169
DOLNOŚLĄSKIE,WĄS,169
DOLNOŚLĄSKIE,WOJEWODA,169
DOLNOŚLĄSKIE,WOLIŃSKA,169
DOLNOŚLĄSKIE,BARTOSZEWICZ,168
DOLNOŚLĄSKIE,BUGAJ,168
DOLNOŚLĄSKIE,FIGURA,168
DOLNOŚLĄSKIE,GÓRALSKA,168
DOLNOŚLĄSKIE,KUPCZAK,168
DOLNOŚLĄSKIE,WOJTASZEK,168
DOLNOŚLĄSKIE,WOŹNY,168
DOLNOŚLĄSKIE,BOROŃ,167
DOLNOŚLĄSKIE,CZAPLIŃSKA,167
DOLNOŚLĄSKIE,DUDZIC,167
DOLNOŚLĄSKIE,GALIŃSKA,167
DOLNOŚLĄSKIE,JÓZEFOWICZ,167
DOLNOŚLĄSKIE,KNAP,167
DOLNOŚLĄSKIE,PROKOPOWICZ,167
DOLNOŚLĄSKIE,SAJDAK,167
DOLNOŚLĄSKIE,SKOTNICKA,167
DOLNOŚLĄSKIE,BUDA,166
DOLNOŚLĄSKIE,FĄFARA,166
DOLNOŚLĄSKIE,MALCZEWSKA,166
DOLNOŚLĄSKIE,MICHNIEWICZ,166
DOLNOŚLĄSKIE,MIERZEJEWSKA,166
DOLNOŚLĄSKIE,RADZISZEWSKA,166
DOLNOŚLĄSKIE,SZEREMETA,166
DOLNOŚLĄSKIE,DOROSZ,165
DOLNOŚLĄSKIE,GOLIŃSKA,165
DOLNOŚLĄSKIE,KARBOWSKA,165
DOLNOŚLĄSKIE,KRUSZELNICKA,165
DOLNOŚLĄSKIE,MAJKOWSKA,165
DOLNOŚLĄSKIE,MIZERA,165
DOLNOŚLĄSKIE,ŚWIRSKA,165
DOLNOŚLĄSKIE,TRZASKA,165
DOLNOŚLĄSKIE,WIATR,165
